"Valor Mercado","Tipo","Valor Compra","Edad","Edad Maxima"
"25903.661410629","7","161438","17","19"
"21098.73186644","7","157383","16","16"
"22924.605986538","7","164516","16","16"
"28764.795841281","7","163554","15","18"
"27493.434874134","7","162766","14","17"
"30963.552891194","7","158166","16","20"
"23193.555042989","7","160974","18","19"
"28013.69308769","7","161271","18","20"
"23283.366308954","7","159564","16","17"
"19472.228320123","7","158257","17","16"
"34416.795086157","7","159540","15","20"
"19545.795253962","7","164256","16","15"
"29176.666059293","7","162580","15","18"
"31987.827889142","7","157261","14","18"
"20519.827510601","7","158601","16","16"
"25654.917100791","7","155762","16","19"
"25267.781204068","7","155603","16","18"
"32373.027168438","7","155536","16","20"
"19376.73142026","7","159602","17","16"
"16115.056071984","7","160835","18","16"
"35493.479455438","7","164531","15","20"
"29743.331873557","7","160248","14","17"
"21132.313329954","7","163335","16","16"
"27629.162940212","7","156114","16","20"
"35883.100866206","7","161921","14","19"
"24672.494390601","7","155429","18","20"
"32203.22291196","7","161829","15","19"
"28959.324042445","7","162065","16","19"
"34305.81574809","7","163188","15","19"
"30720.724600734","7","157636","15","18"
"26956.603675715","7","163799","15","17"
"20997.409065937","7","157659","17","17"
"34855.50136573","7","157284","14","19"
"22349.247154186","7","158156","18","19"
"24717.082141893","7","156707","17","19"
"30605.46675366","7","163428","16","19"
"31809.771898045","7","162671","16","20"
"22778.04996236","7","156101","16","17"
"18154.391725222","7","162338","16","15"
"28298.046808486","7","164599","14","16"
"19820.44905904","7","156284","16","16"
"29742.032616636","7","160241","14","17"
"17328.798993906","7","163555","18","16"
"21319.267704471","7","164780","18","18"
"35561.2171617","7","164845","15","20"
"32394.32888579","7","164405","15","20"
"25987.946377402","7","160679","15","17"
"20125.99421231","7","155557","18","18"
"16020.153329644","7","158648","17","15"
"14823.573366843","7","162346","17","15"
"24640.819623702","7","160577","15","17"
"16146.718071666","7","161151","18","16"
"23133.645240474","7","159601","17","18"
"26602.757500094","7","160723","18","20"
"21781.741435266","7","159407","17","18"
"26609.506190016","7","160478","16","19"
"26534.643029896","7","161235","15","17"
"15730.560378764","7","159696","17","15"
"31636.995231949","7","162443","16","20"
"17752.802347776","7","155922","17","16"
"34386.371345482","7","162257","16","20"
"24229.543200832","7","159543","16","17"
"31377.193100817","7","157678","15","19"
"25336.308184063","7","156025","16","18"
"30266.418751161","7","159152","14","18"
"26136.964125547","7","162892","17","19"
"26321.852423404","7","159942","15","17"
"23247.976226893","7","163790","15","16"
"36859.491653029","7","160345","14","19"
"20622.555381443","7","159395","17","17"
"24861.710130995","7","156621","18","20"
"16492.197190742","7","160898","17","16"
"12641.496781179","7","162703","18","15"
"33522.543325063","7","161677","14","19"
"34140.275378825","7","157220","14","20"
"27214.301901128","7","158721","15","17"
"18339.466845676","7","162453","16","15"
"37853.30036044","7","158415","14","20"
"28823.83660095","7","159388","14","17"
"13617.208619585","7","156480","18","15"
"26757.22577522","7","160161","14","16"
"34037.735623969","7","159975","16","20"
"16909.460465011","7","161750","18","16"
"28149.85979368","7","160099","17","20"
"19342.125305702","7","158522","17","16"
"15698.940864927","7","159375","17","15"
"28477.174387002","7","156269","16","20"
"17032.395496463","7","155750","17","16"
"28224.696544045","7","162832","14","17"
"16074.040891993","7","163183","17","15"
"15576.599942234","7","158133","17","15"
"23239.312689928","7","164297","16","16"
"23980.401164315","7","161726","14","15"
"25140.945759676","7","155998","17","20"
"23266.046344701","7","159134","18","19"
"25298.485607811","7","160896","16","17"
"33376.802646155","7","162292","15","19"
"25679.799573948","7","162617","17","18"
"30120.160045545","7","161869","14","17"
"18564.60583101","7","162272","16","15"
"34045.930812734","7","158220","14","18"
"18155.514357012","7","159459","17","16"
"35973.390285885","7","158999","15","20"
"34821.291618666","7","164965","15","19"
"34940.144370844","7","161966","15","20"
"28590.221567306","7","165000","16","19"
"25834.774299293","7","162751","18","20"
"29581.194263711","7","162602","15","18"
"32220.79641568","7","163454","14","17"
"13514.980529242","7","157244","18","15"
"36184.158799084","7","158577","14","20"
"25371.590019521","7","158122","17","19"
"22613.53015429","7","160479","16","17"
"30970.529088796","7","155802","14","18"
"23600.874029416","7","158427","17","19"
"30503.757503419","7","156473","14","18"
"23173.796634988","7","158899","17","19"
"36095.84520963","7","162881","14","19"
"26139.174760093","7","160975","16","18"
"19445.866757833","7","161748","17","17"
"26354.43313941","7","157750","14","16"
"21960.775189679","7","164797","17","18"
"16177.231652572","7","158064","16","15"
"20987.719273431","7","157412","17","17"
"21305.433324353","7","160212","16","16"
"23167.541394193","7","156244","14","15"
"34467.272739828","7","161638","14","18"
"30499.221821307","7","156601","16","20"
"19757.126188835","7","163861","17","17"
"23533.208871455","7","155595","17","18"
"35287.085893768","7","163635","14","20"
"32571.300451996","7","161835","15","19"
"23106.574680398","7","164448","18","18"
"34932.809714752","7","161932","15","20"
"31878.231751532","7","161108","15","19"
"21310.119503475","7","157929","15","15"
"23405.421301775","7","162529","17","18"
"29525.641067646","7","160643","15","18"
"29229.23515302","7","164657","15","17"
"32120.185333983","7","162318","14","18"
"26080.84426008","7","156363","14","16"
"28526.537920637","7","159643","16","19"
"20185.638479889","7","156018","16","16"
"19277.922846677","7","161248","16","15"
"32594.646819096","7","163796","15","19"
"13107.0650899","7","161792","18","15"
"29008.060814906","7","159007","14","17"
"15642.991070974","7","158807","17","15"
"33362.356614727","7","160563","14","19"
"23895.86171879","7","159259","16","17"
"20830.437050664","7","159537","18","18"
"15911.457390489","7","158803","18","16"
"26402.213601393","7","158036","14","16"
"15302.268646179","7","155348","17","15"
"14003.859019043","7","162932","18","15"
"30929.160027951","7","163704","16","19"
"28130.342904523","7","159988","17","20"
"27909.478630274","7","155832","14","17"
"15658.995878553","7","159817","18","16"
"32939.333240557","7","158369","14","19"
"14323.250262651","7","159146","17","15"
"16429.852762825","7","162752","18","16"
"23932.176250954","7","157124","18","19"
"26059.7023372","7","158080","17","20"
"34537.725504378","7","155926","14","18"
"31119.322586411","7","164079","15","19"
"18279.795377076","7","159348","18","17"
"23157.58441731","7","158702","16","17"
"28026.651007808","7","161004","16","19"
"24349.385922157","7","156231","17","18"
"20978.609664261","7","162147","17","17"
"17572.922253779","7","162726","16","15"
"28871.76615653","7","161575","16","19"
"18741.633352873","7","155391","17","16"
"20474.581700275","7","156695","15","15"
"23953.654128391","7","162928","15","16"
"35184.201275735","7","160815","15","19"
"28612.286987213","7","162729","17","20"
"25830.216183829","7","162192","14","16"
"18150.62494761","7","158222","18","17"
"25789.930192088","7","158761","16","18"
"23835.533598571","7","160749","14","15"
"20096.624909185","7","155330","15","15"
"18945.404622645","7","160158","16","15"
"25830.270457212","7","160664","15","17"
"35535.291834725","7","160475","15","20"
"15689.681568041","7","159281","17","15"
"27556.663736152","7","160160","15","18"
"31923.236416109","7","160422","15","19"
"25287.99871704","7","163393","17","19"
"20581.15372065","7","159075","15","15"
"24763.709539604","7","155097","18","20"
"20683.015215683","7","156803","16","17"
"16269.308789347","7","156851","18","17"
"18543.20237625","7","158515","16","16"
"34318.424404452","7","159084","15","20"
"23936.060510027","7","164037","16","17"
"18678.548852054","7","162824","18","17"
"24630.247367146","7","158669","15","17"
"32974.800299333","7","161790","14","18"
"18409.797882006","7","163076","16","15"
"19150.969544998","7","161113","18","18"
"19876.267508714","7","159700","18","17"
"23052.786327066","7","159997","18","19"
"23678.934890255","7","163363","17","18"
"27233.711725694","7","164826","17","20"
"24807.530903664","7","160301","14","16"
"21170.221725617","7","163628","17","17"
"29212.873376153","7","160196","14","16"
"23832.74124969","7","162673","14","15"
"17613.937879426","7","159244","16","15"
"15135.016310146","7","158871","17","15"
"15350.703834439","7","159848","18","16"
"27686.678123415","7","164757","15","17"
"26165.024642039","7","162323","15","17"
"30815.834335269","7","156461","15","20"
"23418.632914005","7","160491","16","17"
"38722.362339489","7","162052","14","20"
"27028.538608301","7","161785","14","16"
"26115.642845638","7","164808","17","19"
"24178.155652644","7","163486","17","19"
"28894.005624711","7","157809","14","16"
"20632.205668031","7","158055","18","18"
"37956.392089856","7","156812","14","19"
"35575.670748705","7","164912","15","20"
"30700.990608268","7","157637","16","20"
"19020.300071003","7","163998","18","17"
"15990.712585894","7","159594","18","16"
"26168.931977518","7","161930","14","15"
"37410.525588052","7","156562","14","20"
"39267.031371366","7","161229","14","19"
"21479.309020477","7","156717","15","16"
"18762.045527904","7","159100","18","18"
"20279.433379889","7","160733","18","18"
"17741.80803079","7","158280","17","16"
"23122.188406707","7","155857","17","18"
"19020.182448742","7","162231","17","16"
"22298.563555653","7","156535","17","18"
"37841.40311216","7","158602","14","20"
"26963.216368316","7","161394","14","16"
"25926.87341806","7","155120","14","16"
"23618.492098134","7","162946","17","18"
"22244.32532983","7","158400","18","19"
"32923.235774481","7","161537","14","18"
"23897.65952649","7","164872","17","18"
"22063.0482513","7","161632","15","15"
"27249.24029944","7","161928","15","17"
"18915.750040514","7","163566","18","17"
"33486.803838718","7","155229","15","20"
"19643.199882941","7","161115","18","18"
"31304.933666536","7","160738","16","20"
"24846.218541868","7","155499","17","19"
"23163.677401001","7","155143","14","15"
"26384.884650115","7","156463","15","18"
"33802.454729381","7","164881","15","19"
"18765.156791113","7","157309","17","16"
"16069.608249867","7","163138","17","15"
"29393.793101818","7","159394","14","18"
"15895.425998246","7","158643","18","16"
"27660.35511429","7","157315","17","20"
"35842.536293245","7","163129","14","19"
"23111.139786584","7","160402","18","19"
"25180.45505278","7","158479","14","15"
"21375.497277417","7","162259","17","17"
"17842.612406222","7","161662","17","16"
"23007.725945479","7","157675","16","17"
"17828.705455636","7","157307","17","16"
"25793.249617487","7","156730","15","17"
"31887.149418995","7","157510","14","18"
"22856.167255958","7","156980","18","19"
"29211.211314286","7","163990","16","20"
"24104.522938044","7","164780","17","18"
"20406.749224561","7","157727","16","16"
"26135.976638856","7","156056","16","18"
"23842.057828758","7","160793","14","15"
"21305.941544904","7","164677","16","16"
"21459.789806613","7","160711","18","19"
"36032.243515294","7","162594","14","19"
"22425.813812425","7","155043","15","16"
"19344.311821016","7","158841","15","15"
"25412.227032321","7","158237","17","19"
"35281.71896424","7","163191","15","20"
"20073.980244229","7","158148","18","18"
"14533.062184164","7","156241","18","16"
"31002.699420081","7","159605","15","18"
"28608.447029802","7","157255","15","18"
"32135.32382255","7","155147","15","19"
"20245.202283023","7","159307","17","17"
"31691.60579694","7","159258","15","19"
"16102.491044104","7","155993","17","15"
"16340.597721613","7","163086","18","16"
"16860.169408225","7","163813","18","16"
"12546.157392635","7","156116","18","15"
"13648.631382203","7","158799","18","15"
"23650.499146972","7","160866","15","16"
"31286.849199526","7","157224","15","19"
"23339.514129238","7","157106","14","15"
"34206.156690586","7","159035","15","19"
"28287.35607029","7","156419","15","17"
"20099.451108666","7","162299","17","16"
"20251.652720596","7","160913","18","18"
"37815.068323969","7","158255","14","20"
"28811.719300326","7","157040","17","20"
"18130.084340135","7","158104","18","17"
"23466.766315044","7","158262","14","15"
"34070.55040225","7","157654","14","20"
"21622.919850881","7","162139","15","16"
"20793.984133163","7","160720","18","18"
"25933.516622764","7","155701","14","16"
"25897.963012745","7","164092","14","15"
"31760.690123283","7","155833","14","18"
"28937.058554701","7","157779","16","20"
"24270.505789111","7","157320","16","17"
"23196.292612695","7","160993","18","19"
"22830.466850434","7","158454","18","19"
"30148.762858812","7","160227","15","18"
"24056.115184113","7","157082","14","16"
"28919.594866641","7","161907","16","18"
"20461.347664731","7","158149","18","18"
"13859.677209686","7","155487","18","15"
"26510.565343267","7","164954","14","15"
"15837.928821385","7","160786","17","15"
"23207.428165109","7","156513","14","15"
"30792.985070708","7","156129","15","18"
"27325.112896676","7","164100","17","20"
"28450.505276072","7","163270","14","16"
"21548.509348707","7","163167","18","19"
"22971.758102866","7","163345","18","18"
"17992.015786115","7","158023","17","16"
"25871.76026197","7","162984","18","20"
"24731.455976492","7","163026","14","16"
"24857.972938746","7","159217","15","17"
"28948.853724203","7","162356","14","17"
"28095.382785306","7","160818","15","17"
"27868.005241662","7","160261","16","19"
"19246.499644935","7","160813","17","17"
"40755.147228868","7","158773","14","20"
"20998.927570198","7","158756","16","17"
"29897.572230922","7","161079","14","17"
"30443.631354106","7","164021","14","17"
"18147.890973042","7","160756","16","15"
"13834.109543418","7","160957","18","15"
"15532.963043077","7","157690","17","15"
"28683.581611363","7","157668","15","18"
"31676.558719928","7","163812","14","17"
"32646.783607946","7","164058","15","19"
"20584.865072768","7","164374","18","17"
"25598.629461955","7","158401","15","16"
"23879.275596416","7","161044","14","15"
"25299.284128521","7","155797","16","18"
"20614.930964931","7","159232","16","16"
"24279.188603783","7","156105","18","19"
"24526.151555534","7","164282","18","19"
"20563.395772446","7","161499","15","15"
"28329.204180525","7","161119","17","20"
"23476.299342569","7","161965","17","18"
"26458.470096918","7","164362","15","16"
"16715.085641684","7","158306","17","15"
"23396.015520496","7","160336","16","17"
"31664.860763216","7","160540","14","17"
"38543.808413701","7","158405","14","19"
"23718.414599975","7","158263","18","19"
"23013.019525024","7","159721","18","19"
"27598.57699181","7","158895","14","17"
"20152.646531445","7","155763","18","18"
"36364.815570798","7","160632","15","20"
"18201.627045743","7","161232","16","15"
"18683.930507396","7","158935","17","16"
"25938.812982232","7","159809","17","20"
"20096.82967605","7","158741","16","16"
"31155.114259758","7","156562","15","19"
"29502.410357562","7","163066","15","17"
"36198.006816211","7","163342","14","19"
"15811.630728441","7","160469","18","16"
"21150.548825152","7","155537","15","15"
"15534.736099928","7","157708","17","15"
"21883.079010124","7","160694","15","16"
"19726.177137193","7","161158","15","15"
"28804.466805666","7","163822","17","20"
"17772.258605221","7","163378","16","15"
"28816.59047245","7","155255","14","17"
"18753.377167444","7","164710","17","16"
"14591.65955173","7","159666","18","15"
"21154.758891954","7","155892","15","16"
"13549.895043948","7","155718","18","15"
"34880.594434677","7","164095","16","20"
"34317.664781822","7","157795","15","20"
"38693.210411679","7","161930","14","20"
"39908.187077055","7","163806","14","19"
"22746.941085501","7","162045","16","17"
"22186.390798799","7","157624","16","17"
"22469.107649273","7","155946","18","19"
"25997.647091008","7","157972","15","17"
"20434.436585216","7","157941","18","18"
"37610.916244182","7","164823","15","20"
"26772.828848953","7","161407","14","16"
"23733.859415868","7","161433","15","16"
"16235.091121409","7","162033","18","16"
"29394.358391405","7","161575","15","18"
"24344.145080336","7","162137","18","20"
"32220.628517855","7","160083","14","17"
"21488.755818189","7","163594","16","17"
"32871.52843289","7","158129","15","20"
"19037.922919644","7","163432","18","17"
"14606.59009336","7","163562","17","15"
"19263.502417258","7","159796","17","16"
"23264.811735164","7","156900","14","15"
"18135.247821066","7","159281","17","16"
"23974.816263156","7","158510","15","16"
"18788.706493604","7","156366","18","18"
"18759.50501128","7","159586","17","16"
"23859.855448398","7","162290","15","16"
"26579.465713489","7","160236","17","19"
"25135.746389371","7","162886","17","19"
"125573.68113195","7","155735","2","19"
"58090.156513146","7","158234","8","18"
"103547.98802053","7","155872","3","15"
"112551.01257327","7","157639","2","16"
"51063.715520438","7","157248","11","20"
"134051.23834843","7","164469","2","20"
"47397.466361093","7","156698","10","18"
"121176.97498729","7","156472","2","16"
"115765.17179815","7","157044","2","16"
"103195.05926617","7","164654","4","15"
"112481.95552908","7","158163","3","18"
"141482.84298049","7","161578","2","20"
"104265.95124234","7","160368","4","19"
"60026.599186491","7","157907","8","17"
"48237.439320265","7","164537","9","15"
"115793.41833947","7","164871","3","16"
"54822.572670666","7","160481","8","15"
"61469.155387538","7","161939","9","19"
"58915.813830692","7","163794","10","20"
"56502.75525793","7","158908","8","15"
"48103.182024059","7","158441","9","15"
"118237.18359572","7","160215","3","17"
"58243.866804742","7","159489","7","15"
"53272.904609405","7","161932","9","18"
"54285.126192293","7","160276","9","17"
"58616.995004786","7","157838","10","19"
"62640.303827441","7","160047","8","16"
"100602.02395794","7","160917","5","19"
"60160.593524765","7","163726","8","16"
"93910.80448442","7","160855","5","19"
"79589.893465801","7","161659","5","15"
"115692.14918165","7","158512","4","20"
"61633.035113743","7","155826","9","19"
"89981.931113325","7","158803","5","18"
"55175.95031392","7","161878","10","19"
"42199.836165092","7","158855","10","15"
"92615.44641075","7","156617","6","20"
"106786.44464932","7","164835","3","18"
"128934.87136068","7","161277","2","20"
"61446.369022292","7","156936","9","18"
"127841.54537627","7","155651","2","16"
"125690.30372788","7","157755","2","18"
"48219.985576157","7","161368","9","15"
"122649.46649627","7","162773","2","15"
"105756.03063978","7","160296","3","15"
"55867.164096825","7","161485","10","20"
"86043.857528385","7","164128","6","19"
"94963.239833184","7","163829","4","15"
"103636.75116964","7","160905","4","20"
"66831.76225197","7","164662","9","19"
"47469.510249082","7","155223","11","20"
"64732.393698403","7","159015","9","20"
"70891.155751397","7","156521","8","19"
"49400.104733253","7","158411","8","15"
"89825.683975455","7","162859","5","18"
"79068.785988875","7","161721","5","15"
"37664.996142653","7","155681","11","16"
"116078.49034817","7","160793","2","15"
"53724.181931841","7","163608","10","20"
"52289.585013784","7","161023","11","20"
"47047.710702093","7","156664","10","17"
"122944.26236586","7","160528","2","19"
"91545.819263251","7","161563","5","18"
"64245.442351408","7","156255","9","20"
"39047.047981141","7","155202","10","16"
"47194.924054867","7","160981","9","15"
"41100.474546904","7","156180","11","16"
"62267.746317048","7","159954","8","19"
"96781.337273963","7","163867","4","18"
"80112.473005233","7","158396","5","15"
"55617.67796912","7","157130","9","18"
"55522.119102227","7","157443","11","20"
"49956.779431623","7","155597","10","18"
"45242.296255114","7","157228","11","18"
"91516.921330046","7","161512","5","18"
"55088.303907972","7","161418","8","16"
"67338.28539804","7","160819","8","19"
"115210.15690633","7","157645","3","19"
"77044.901093653","7","163663","7","19"
"121971.27321264","7","160512","3","20"
"50770.381676701","7","160600","9","16"
"97865.259495957","7","163178","5","20"
"69655.141686526","7","157836","6","15"
"73168.52005528","7","157302","8","20"
"108383.46666408","7","163873","4","17"
"70347.055903172","7","164244","8","18"
"75058.310230707","7","159176","5","15"
"108802.29600453","7","158962","3","19"
"42321.568681138","7","156019","11","17"
"64483.386899448","7","161848","9","20"
"58249.674380336","7","159745","9","17"
"106089.01898206","7","163172","4","19"
"102619.34266954","7","156068","4","19"
"44658.171787012","7","155100","9","15"
"129473.89091782","7","158853","2","20"
"125900.23774643","7","162571","2","16"
"122118.00993399","7","155972","2","16"
"95962.941363987","7","164370","5","19"
"90647.343110481","7","162446","4","15"
"49119.475822124","7","155675","10","18"
"71339.914453178","7","156140","8","20"
"53382.313714475","7","164388","11","20"
"51072.113662698","7","161346","9","16"
"78100.816814614","7","155257","6","16"
"55200.287607424","7","162978","9","17"
"31945.185142658","7","158788","11","15"
"46747.487540576","7","163150","9","16"
"65868.315179328","7","157408","6","15"
"135450.4046547","7","164852","2","17"
"131529.45897694","7","161375","2","20"
"72737.89057225","7","159111","6","18"
"126562.73808864","7","158850","2","18"
"61523.427836147","7","155237","7","15"
"96573.875708411","7","160023","5","20"
"55465.286111783","7","163187","9","18"
"61655.148742754","7","161528","10","20"
"57563.362214617","7","160034","10","20"
"63511.711229636","7","156375","8","18"
"49578.930428718","7","159640","11","18"
"58125.26192871","7","155340","8","18"
"52262.001736775","7","158143","10","19"
"112605.82251217","7","156890","2","16"
"121183.12334921","7","158447","2","15"
"73135.837273053","7","156269","7","20"
"54787.657026699","7","162856","10","18"
"98288.679768323","7","163884","5","20"
"91377.986814104","7","158975","6","20"
"98399.343982779","7","158396","4","18"
"81361.097157657","7","155871","6","18"
"96626.185441129","7","161112","5","20"
"138024.98368495","7","160674","2","19"
"51037.828700974","7","162095","8","15"
"48103.400463087","7","164796","11","19"
"72881.220645415","7","161436","7","18"
"91543.769595516","7","158516","5","20"
"76230.11951645","7","157329","6","18"
"50187.14915218","7","157396","10","18"
"84766.5492334","7","156554","6","20"
"51658.563485933","7","159461","11","20"
"50506.873535413","7","161367","8","15"
"113178.93904889","7","157559","2","18"
"111723.42613877","7","163934","3","16"
"115728.31620512","7","158999","3","17"
"128199.18520671","7","163069","2","17"
"127999.79844555","7","163671","3","18"
"51533.762955418","7","156413","11","20"
"113836.74639647","7","158276","3","20"
"118383.45644435","7","158591","2","18"
"90783.849967504","7","155499","5","19"
"90078.527000819","7","163231","5","20"
"100125.59864735","7","159826","3","16"
"63591.192188993","7","161153","8","18"
"100953.99517389","7","157556","4","17"
"46110.192198294","7","157281","9","15"
"42991.016357488","7","161455","11","17"
"134031.304297","7","161373","2","18"
"82105.794442756","7","155083","5","18"
"52605.549761508","7","161719","9","17"
"53786.06829853","7","160054","9","16"
"54403.150762698","7","163071","9","18"
"111562.43514646","7","161493","3","16"
"44341.317598908","7","159181","10","16"
"58819.05598901","7","163525","9","18"
"96461.880897652","7","164778","4","19"
"53153.198194747","7","156934","9","17"
"84872.13246411","7","156749","6","20"
"53201.761810289","7","163832","11","20"
"65242.329937829","7","159620","7","16"
"109759.22518907","7","157460","3","17"
"40107.043024579","7","159812","11","17"
"68680.57733826","7","158488","9","20"
"78955.038964211","7","157758","6","20"
"127266.16616548","7","157834","2","19"
"105559.63987628","7","163456","3","16"
"98422.419088847","7","161802","4","16"
"49098.500256187","7","155111","9","16"
"110554.79267838","7","157393","2","16"
"60117.484704847","7","161602","8","17"
"54868.768127076","7","155581","9","18"
"81873.575754067","7","161878","6","18"
"92175.208769976","7","160213","5","16"
"66148.219908267","7","156516","7","18"
"56639.95552227","7","155784","9","17"
"88888.085398331","7","164166","6","20"
"59286.220511711","7","158197","8","16"
"56473.789651277","7","163785","11","20"
"109987.12350992","7","162344","3","20"
"84164.933665476","7","158287","5","18"
"65310.600573277","7","160691","8","19"
"81033.486246366","7","160217","5","15"
"108740.26806036","7","163688","4","20"
"81756.873658969","7","159002","5","15"
"68109.412805084","7","160311","8","19"
"113371.39529531","7","162642","3","17"
"116875.43762837","7","161419","3","19"
"106838.32897429","7","156766","3","16"
"116354.316624","7","163608","3","18"
"121011.08842609","7","161602","2","18"
"94927.868578045","7","155128","4","18"
"59892.750677589","7","157786","9","19"
"41434.192515141","7","161818","10","16"
"104183.73674086","7","156829","4","20"
"59905.944869074","7","156734","10","20"
"52763.079247761","7","159972","11","19"
"100882.88815854","7","163260","3","16"
"82337.899413192","7","160822","6","19"
"76603.758449258","7","164930","6","16"
"110557.90664866","7","156157","3","18"
"75907.396279779","7","164281","8","20"
"107248.8826088","7","161443","3","15"
"109930.3016381","7","163220","3","15"
"50538.588195225","7","155939","10","17"
"99432.778892353","7","161834","4","18"
"116944.71122458","7","158928","3","20"
"102390.25389143","7","155930","3","18"
"103577.56706319","7","159190","5","20"
"55191.520302027","7","160794","9","16"
"74576.741421436","7","158420","7","19"
"130490.7872976","7","159901","2","16"
"53273.276708629","7","157079","10","18"
"75929.823728408","7","163479","6","16"
"56491.740497447","7","158223","11","20"
"58939.14075911","7","159121","10","20"
"114763.69765825","7","155964","3","20"
"57064.48155303","7","156036","8","18"
"106463.51506555","7","163748","4","19"
"89203.386795209","7","157429","5","18"
"90538.202917336","7","156195","4","15"
"112555.20680415","7","158266","3","18"
"68437.465968656","7","158853","7","17"
"89426.226431459","7","161810","5","18"
"53224.592208658","7","158059","8","15"
"71208.370866034","7","160445","6","15"
"49350.689725526","7","158847","8","15"
"93293.745547484","7","158014","4","16"
"73668.559583481","7","163180","7","18"
"100994.94261302","7","159444","4","20"
"43920.971902771","7","157672","10","16"
"91742.226994152","7","160105","5","19"
"51880.878176596","7","159806","9","18"
"71833.795893488","7","157289","6","15"
"67821.504969546","7","156048","7","19"
"65924.917902972","7","161290","7","16"
"88540.119276166","7","162909","5","20"
"121898.36125822","7","161655","2","15"
"50672.009130567","7","156802","10","19"
"85267.392763689","7","157479","6","20"
"93270.027442485","7","155517","5","20"
"39455.925022886","7","161714","11","16"
"51421.258014175","7","157983","9","17"
"68688.32759931","7","163485","9","20"
"97297.001372573","7","158257","4","15"
"84194.233977708","7","155497","6","20"
"45334.937942261","7","162748","10","16"
"114067.17001587","7","160392","3","18"
"38367.56503598","7","158542","11","15"
"69736.872323235","7","164973","8","19"
"47078.642595842","7","156767","10","17"
"125276.04529129","7","161765","2","16"
"85173.19954793","7","162786","6","19"
"76191.171836433","7","155051","6","18"
"52143.130141863","7","160572","11","20"
"87731.290749668","7","156670","5","18"
"107933.26498114","7","156760","4","18"
"57543.42928696","7","156325","9","18"
"70302.142586014","7","155620","8","19"
"42623.632891611","7","155542","11","18"
"46403.856011191","7","160003","10","18"
"102120.31296187","7","155387","3","15"
"94152.860916095","7","156051","4","15"
"38810.693456669","7","160868","11","15"
"73003.313344918","7","159545","7","17"
"80825.613406111","7","159806","5","15"
"38477.540981857","7","158018","11","15"
"95364.569171236","7","161879","5","19"
"130356.01682255","7","161627","3","20"
"88867.803691019","7","162166","5","17"
"118214.52726453","7","156198","2","17"
"54556.369703549","7","163163","8","16"
"108942.04980747","7","164280","3","15"
"95883.980495876","7","156561","4","20"
"50257.371205997","7","155742","10","19"
"56810.046861461","7","161892","9","17"
"92980.382816197","7","163979","5","18"
"84056.25475608","7","157132","7","20"
"50128.595251286","7","157090","8","15"
"63305.985254132","7","155883","7","17"
"96711.523581968","7","156477","4","17"
"57841.904511505","7","160103","7","15"
"36240.658667775","7","163229","11","15"
"53535.926691823","7","158064","9","17"
"98943.601776005","7","164976","4","16"
"75854.452153705","7","155177","7","20"
"47073.837641473","7","156751","10","17"
"40871.229563993","7","159500","10","16"
"49872.018223052","7","155333","10","18"
"79319.12761072","7","162696","7","20"
"92158.275181295","7","160370","6","20"
"74163.869934603","7","156423","6","19"
"66554.779013323","7","162831","7","16"
"43876.372211371","7","164780","11","17"
"46397.382077464","7","157213","11","20"
"53120.066253955","7","158099","8","15"
"57554.673393262","7","161946","8","16"
"50236.077261809","7","156166","10","17"
"38677.73678654","7","157780","11","16"
"130780.95523701","7","162193","2","19"
"62224.281214875","7","164503","8","18"
"122873.64989148","7","162500","2","19"
"78187.126390704","7","164276","7","19"
"77382.22520145","7","156138","5","15"
"54157.966376537","7","161427","8","16"
"107096.91710712","7","155836","4","18"
"47025.006206192","7","156930","11","19"
"55285.207879986","7","157266","9","17"
"66858.517856514","7","163621","9","19"
"43909.855059936","7","163468","10","16"
"134472.13678067","7","158037","2","16"
"53993.279707613","7","162151","8","16"
"44402.322043874","7","159400","10","16"
"91414.152869336","7","158636","4","16"
"98442.214597963","7","164140","4","16"
"53289.764626898","7","164103","11","20"
"59455.472029416","7","156634","9","19"
"87909.999552659","7","163992","5","16"
"55903.012039137","7","155418","9","18"
"39144.765389958","7","157068","11","17"
"106683.60325632","7","163672","3","15"
"58100.473290029","7","159679","9","19"
"107098.80131697","7","163203","5","20"
"104778.57449107","7","156733","3","18"
"64774.275953786","7","159010","7","16"
"138578.26020664","7","162395","2","18"
"86182.346465603","7","159661","5","15"
"52852.095863862","7","156045","9","17"
"55538.964464637","7","155821","9","17"
"92669.800010126","7","161937","4","18"
"101592.34069205","7","161015","5","20"
"121699.71972981","7","159848","2","15"
"68306.866600319","7","162484","7","17"
"74081.728446351","7","159500","6","16"
"54397.964784202","7","162007","10","19"
"128334.55238245","7","159159","2","19"
"63970.626044572","7","160169","8","19"
"102390.77789863","7","155483","4","17"
"70695.407330429","7","164094","7","17"
"51864.306898673","7","161740","9","17"
"46367.982856521","7","162279","9","15"
"100824.33385023","7","160961","4","15"
"58892.696914465","7","158086","7","16"
"58744.175289446","7","164308","8","17"
"106068.40331696","7","161715","3","17"
"68758.705456197","7","162659","8","19"
"99489.09324244","7","160474","4","16"
"56913.840533805","7","158474","8","16"
"108387.517203","7","163157","4","20"
"117320.33710312","7","159547","2","18"
"68207.512879367","7","156714","7","17"
"113951.350048","7","163474","3","17"
"129400.94660298","7","155439","2","20"
"75602.32667642","7","161112","5","15"
"55808.595296805","7","159574","8","16"
